game_id,game_date,home_team,away_team,home_score,away_score,total_score,overtime,venue
2024020829,2025-02-01,TBL,NYI,2,3,5,TRUE,Amalie Arena
2024020830,2025-02-01,PIT,NSH,3,0,3,FALSE,PPG Paints Arena
2024020831,2025-02-01,WSH,WPG,4,5,9,TRUE,Capital One Arena
2024020832,2025-02-01,CAR,LAK,2,4,6,FALSE,Lenovo Center
2024020833,2025-02-01,EDM,TOR,3,4,7,FALSE,Rogers Place
2024020834,2025-02-01,CGY,DET,1,3,4,FALSE,Scotiabank Saddledome
2024020835,2025-02-02,BUF,NJD,4,3,7,FALSE,KeyBank Center
2024020836,2025-02-02,COL,PHI,2,0,2,FALSE,Ball Arena
2024020837,2025-02-02,ANA,MTL,3,2,5,FALSE,Honda Center
2024020838,2025-02-02,FLA,NYI,6,3,9,FALSE,Amerant Bank Arena
2024020839,2025-02-02,NYR,VGK,4,2,6,FALSE,Madison Square Garden
2024020840,2025-02-02,DAL,CBJ,5,3,8,FALSE,American Airlines Center
2024020841,2025-02-02,UTA,STL,1,2,3,FALSE,Delta Center
2024020842,2025-02-02,VAN,DET,2,3,5,TRUE,Rogers Arena
2024020843,2025-02-02,SEA,CGY,2,3,5,FALSE,Climate Pledge Arena
2024020844,2025-02-03,NSH,OTT,2,5,7,FALSE,Bridgestone Arena
2024020845,2025-02-04,BOS,MIN,3,0,3,FALSE,TD Garden
2024020846,2025-02-04,BUF,CBJ,3,2,5,FALSE,KeyBank Center
2024020847,2025-02-04,TBL,OTT,4,3,7,FALSE,Amalie Arena
2024020848,2025-02-04,PIT,NJD,2,3,5,TRUE,PPG Paints Arena
2024020849,2025-02-04,WSH,FLA,6,3,9,FALSE,Capital One Arena
2024020850,2025-02-04,NYI,VGK,2,1,3,FALSE,UBS Arena
2024020851,2025-02-04,STL,EDM,2,3,5,TRUE,Enterprise Center
2024020852,2025-02-04,WPG,CAR,3,0,3,FALSE,Canada Life Centre
2024020853,2025-02-04,CGY,TOR,3,6,9,FALSE,Scotiabank Saddledome
2024020854,2025-02-04,UTA,PHI,3,2,5,TRUE,Delta Center
2024020855,2025-02-04,VAN,COL,3,0,3,FALSE,Rogers Arena
2024020857,2025-02-04,SEA,DET,4,5,9,TRUE,Climate Pledge Arena
2024020856,2025-02-04,ANA,DAL,2,1,3,FALSE,Honda Center
2024020858,2025-02-04,SJS,MTL,3,4,7,FALSE,SAP Center at San Jose
2024020859,2025-02-05,NYR,BOS,3,2,5,FALSE,Madison Square Garden
2024020860,2025-02-05,CHI,EDM,3,4,7,TRUE,United Center
2024020861,2025-02-05,LAK,MTL,6,3,9,FALSE,Crypto.com Arena
2024020862,2025-02-06,TBL,OTT,5,1,6,FALSE,Amalie Arena
2024020863,2025-02-06,NJD,VGK,1,3,4,FALSE,Prudential Center
2024020864,2025-02-06,PHI,WSH,3,4,7,FALSE,Wells Fargo Center
2024020865,2025-02-06,CBJ,UTA,2,3,5,TRUE,Nationwide Arena
2024020867,2025-02-06,MIN,CAR,2,1,3,FALSE,Xcel Energy Center
2024020866,2025-02-06,STL,FLA,2,3,5,FALSE,Enterprise Center
2024020868,2025-02-06,CGY,COL,2,4,6,FALSE,Scotiabank Saddledome
2024020869,2025-02-06,SEA,TOR,1,3,4,FALSE,Climate Pledge Arena
2024020870,2025-02-06,SJS,VAN,1,2,3,TRUE,SAP Center at San Jose
2024020871,2025-02-07,NYR,PIT,2,3,5,FALSE,Madison Square Garden
2024020872,2025-02-07,WPG,NYI,4,3,7,FALSE,Canada Life Centre
2024020873,2025-02-07,CHI,NSH,6,2,8,FALSE,United Center
2024020874,2025-02-07,EDM,COL,4,5,9,FALSE,Rogers Place
2024020875,2025-02-07,LAK,DAL,5,4,9,TRUE,Crypto.com Arena
2024020876,2025-02-08,MTL,NJD,0,4,4,FALSE,Centre Bell
2024020877,2025-02-08,DET,TBL,3,6,9,FALSE,Little Caesars Arena
2024020878,2025-02-08,CAR,UTA,7,3,10,FALSE,Lenovo Center
2024020879,2025-02-08,BOS,VGK,3,4,7,FALSE,TD Garden
2024020880,2025-02-08,FLA,OTT,5,1,6,FALSE,Amerant Bank Arena
2024020881,2025-02-08,PHI,PIT,3,2,5,FALSE,Wells Fargo Center
2024020882,2025-02-08,CBJ,NYR,3,4,7,FALSE,Nationwide Arena
2024020883,2025-02-08,STL,CHI,6,5,11,TRUE,Enterprise Center
2024020884,2025-02-08,VAN,TOR,2,1,3,FALSE,Rogers Arena
2024020885,2025-02-08,NSH,BUF,6,4,10,FALSE,Bridgestone Arena
2024020886,2025-02-08,MIN,NYI,6,3,9,FALSE,Xcel Energy Center
2024020887,2025-02-08,CGY,SEA,2,3,5,TRUE,Scotiabank Saddledome
2024020889,2025-02-08,SJS,DAL,3,8,11,FALSE,SAP Center at San Jose
2024020888,2025-02-08,LAK,ANA,1,2,3,TRUE,Crypto.com Arena
2024020890,2025-02-09,WSH,UTA,4,5,9,TRUE,Capital One Arena
2024020891,2025-02-09,MTL,TBL,3,5,8,FALSE,Centre Bell
2024020894,2025-02-22,DET,MIN,3,4,7,TRUE,Little Caesars Arena
2024020892,2025-02-22,PHI,EDM,6,3,9,FALSE,Wells Fargo Center
2024020893,2025-02-22,PIT,WSH,3,8,11,FALSE,PPG Paints Arena
2024020895,2025-02-22,BUF,NYR,8,2,10,FALSE,KeyBank Center
2024020896,2025-02-22,FLA,SEA,1,2,3,FALSE,Amerant Bank Arena
2024020897,2025-02-22,NJD,DAL,2,4,6,FALSE,Prudential Center
2024020898,2025-02-22,NSH,COL,2,1,3,FALSE,Bridgestone Arena
2024020899,2025-02-22,BOS,ANA,2,3,5,TRUE,TD Garden
2024020900,2025-02-22,TOR,CAR,6,3,9,FALSE,Scotiabank Arena
2024020901,2025-02-22,OTT,MTL,2,5,7,FALSE,Canadian Tire Centre
2024020902,2025-02-22,CBJ,CHI,5,1,6,FALSE,Nationwide Arena
2024020903,2025-02-22,STL,WPG,3,4,7,TRUE,Enterprise Center
2024020904,2025-02-22,LAK,UTA,5,3,8,FALSE,Crypto.com Arena
2024020905,2025-02-22,VGK,VAN,3,1,4,FALSE,T-Mobile Arena
2024020906,2025-02-23,WSH,EDM,7,3,10,FALSE,Capital One Arena
2024020907,2025-02-23,PIT,NYR,3,5,8,FALSE,PPG Paints Arena
2024020908,2025-02-23,DET,ANA,5,4,9,TRUE,Little Caesars Arena
2024020909,2025-02-23,TBL,SEA,4,1,5,FALSE,Amalie Arena
2024020910,2025-02-23,STL,COL,3,1,4,FALSE,Enterprise Center
2024020911,2025-02-23,NSH,NJD,0,5,5,FALSE,Bridgestone Arena
2024020912,2025-02-23,CHI,TOR,2,5,7,FALSE,United Center
2024020913,2025-02-23,NYI,DAL,3,4,7,FALSE,UBS Arena
2024020914,2025-02-23,CGY,SJS,3,2,5,FALSE,Scotiabank Saddledome
2024020915,2025-02-23,UTA,VAN,2,1,3,FALSE,Delta Center
2024020916,2025-02-24,WPG,SJS,2,1,3,TRUE,Canada Life Centre
2024020917,2025-02-24,LAK,VGK,5,2,7,FALSE,Crypto.com Arena
2024020918,2025-02-25,BOS,TOR,4,5,9,TRUE,TD Garden
2024020919,2025-02-25,BUF,ANA,3,2,5,FALSE,KeyBank Center
2024020920,2025-02-25,MTL,CAR,4,0,4,FALSE,Centre Bell
2024020922,2025-02-25,PHI,PIT,6,1,7,FALSE,Wells Fargo Center
2024020923,2025-02-25,WSH,CGY,1,3,4,FALSE,Capital One Arena
2024020924,2025-02-25,CBJ,DAL,6,4,10,FALSE,Nationwide Arena
2024020921,2025-02-25,TBL,EDM,4,1,5,FALSE,Amalie Arena
2024020925,2025-02-25,NYI,NYR,1,5,6,FALSE,UBS Arena
2024020926,2025-02-25,STL,SEA,7,2,9,FALSE,Enterprise Center
2024020927,2025-02-25,NSH,FLA,1,4,5,FALSE,Bridgestone Arena
2024020928,2025-02-25,MIN,DET,2,3,5,FALSE,Xcel Energy Center
2024020929,2025-02-25,UTA,CHI,2,1,3,FALSE,Delta Center
2024020930,2025-02-26,OTT,WPG,1,4,5,FALSE,Canadian Tire Centre
2024020931,2025-02-26,COL,NJD,5,1,6,FALSE,Ball Arena
2024020932,2025-02-26,LAK,VAN,2,3,5,TRUE,Crypto.com Arena
2024020933,2025-02-27,BOS,NYI,1,2,3,FALSE,TD Garden
2024020934,2025-02-27,MTL,SJS,4,3,7,TRUE,Centre Bell
2024020935,2025-02-27,DET,CBJ,2,5,7,FALSE,Little Caesars Arena
2024020936,2025-02-27,TBL,CGY,3,0,3,FALSE,Amalie Arena
2024020937,2025-02-27,FLA,EDM,4,3,7,FALSE,Amerant Bank Arena
2024020939,2025-02-27,WSH,STL,2,5,7,FALSE,Capital One Arena
2024020940,2025-02-27,CAR,BUF,5,2,7,FALSE,Lenovo Center
2024020938,2025-02-27,PIT,PHI,5,4,9,TRUE,PPG Paints Arena
2024020941,2025-02-27,NSH,WPG,2,1,3,FALSE,Bridgestone Arena
2024020942,2025-02-27,UTA,MIN,6,1,7,FALSE,Delta Center
2024020943,2025-02-27,VGK,CHI,7,5,12,FALSE,T-Mobile Arena
2024020944,2025-02-27,ANA,VAN,5,2,7,FALSE,Honda Center
2024020945,2025-02-28,NYR,TOR,2,3,5,FALSE,Madison Square Garden
2024020946,2025-02-28,DAL,LAK,6,2,8,FALSE,American Airlines Center
2024020947,2025-02-28,COL,MIN,5,2,7,FALSE,Ball Arena
2024020949,2025-03-01,NYI,NSH,7,4,11,FALSE,UBS Arena
2024020950,2025-03-01,WSH,TBL,1,3,4,FALSE,Capital One Arena
2024020951,2025-03-01,FLA,CGY,3,0,3,FALSE,Amerant Bank Arena
2024020952,2025-03-01,PIT,BOS,2,3,5,FALSE,PPG Paints Arena
2024020948,2025-03-01,CBJ,DET,5,3,8,FALSE,Ohio Stadium
2024020953,2025-03-01,BUF,MTL,2,4,6,FALSE,KeyBank Center
2024020954,2025-03-01,OTT,SJS,5,3,8,FALSE,Canadian Tire Centre
2024020955,2025-03-01,CAR,EDM,1,3,4,FALSE,Lenovo Center
2024020956,2025-03-01,WPG,PHI,1,2,3,TRUE,Canada Life Centre
2024020957,2025-03-01,STL,LAK,4,1,5,FALSE,Enterprise Center
2024020958,2025-03-01,UTA,NJD,1,3,4,FALSE,Delta Center
2024020959,2025-03-01,ANA,CHI,3,6,9,FALSE,Honda Center
2024020960,2025-03-01,SEA,VAN,6,3,9,FALSE,Climate Pledge Arena
2024020961,2025-03-02,PIT,TOR,5,6,11,TRUE,PPG Paints Arena
2024020962,2025-03-02,MIN,BOS,1,0,1,FALSE,Xcel Energy Center
2024020963,2025-03-02,CAR,CGY,2,1,3,TRUE,Lenovo Center
2024020964,2025-03-02,DAL,STL,6,3,9,FALSE,American Airlines Center
2024020965,2025-03-02,NYR,NSH,4,0,4,FALSE,Madison Square Garden
2024020966,2025-03-02,VGK,NJD,2,0,2,FALSE,T-Mobile Arena
2024020967,2025-03-03,WSH,OTT,5,4,9,TRUE,Capital One Arena
2024020968,2025-03-03,MTL,BUF,4,3,7,TRUE,Centre Bell
2024020969,2025-03-03,FLA,TBL,2,1,3,FALSE,Amerant Bank Arena
2024020970,2025-03-03,NYR,NYI,4,0,4,FALSE,Madison Square Garden
2024020971,2025-03-03,TOR,SJS,2,3,5,TRUE,Scotiabank Arena
2024020972,2025-03-03,CHI,LAK,5,1,6,FALSE,United Center
2024020973,2025-03-04,BOS,NSH,3,6,9,FALSE,TD Garden
2024020974,2025-03-04,BUF,SJS,2,6,8,FALSE,KeyBank Center
2024020975,2025-03-04,DET,CAR,1,2,3,FALSE,Little Caesars Arena
2024020976,2025-03-04,TBL,CBJ,6,2,8,FALSE,Amalie Arena
2024020977,2025-03-04,PHI,CGY,3,6,9,FALSE,Wells Fargo Center
2024020978,2025-03-04,NYI,WPG,3,2,5,FALSE,UBS Arena
2024020979,2025-03-04,DAL,NJD,4,3,7,FALSE,American Airlines Center
2024020980,2025-03-04,COL,PIT,4,1,5,FALSE,Ball Arena
2024020981,2025-03-04,EDM,ANA,2,6,8,FALSE,Rogers Place
2024020982,2025-03-04,SEA,MIN,3,4,7,FALSE,Climate Pledge Arena
2024020983,2025-03-05,NYR,WSH,2,3,5,TRUE,Madison Square Garden
2024020984,2025-03-05,CHI,OTT,3,4,7,TRUE,United Center
2024020985,2025-03-05,VGK,TOR,5,2,7,FALSE,T-Mobile Arena
2024020986,2025-03-05,VAN,ANA,3,2,5,FALSE,Rogers Arena
2024020987,2025-03-05,LAK,STL,2,3,5,TRUE,Crypto.com Arena
2024020988,2025-03-06,DET,UTA,2,4,6,FALSE,Little Caesars Arena
2024020989,2025-03-06,TBL,BUF,6,5,11,FALSE,Amalie Arena
2024020990,2025-03-06,FLA,CBJ,3,0,3,FALSE,Amerant Bank Arena
2024020991,2025-03-06,PHI,WPG,1,4,5,FALSE,Wells Fargo Center
2024020992,2025-03-06,CAR,BOS,3,2,5,FALSE,Lenovo Center
2024020993,2025-03-06,NSH,SEA,5,3,8,FALSE,Bridgestone Arena
2024020994,2025-03-06,DAL,CGY,3,2,5,TRUE,American Airlines Center
2024020995,2025-03-06,EDM,MTL,3,2,5,TRUE,Rogers Place
2024020996,2025-03-06,COL,SJS,7,3,10,FALSE,Ball Arena
2024020997,2025-03-07,NJD,WPG,1,6,7,FALSE,Prudential Center
2024020998,2025-03-07,WSH,DET,5,2,7,FALSE,Capital One Arena
2024020999,2025-03-07,CHI,UTA,4,3,7,TRUE,United Center
2024021000,2025-03-07,VAN,MIN,3,1,4,FALSE,Rogers Arena
2024021001,2025-03-07,VGK,PIT,4,0,4,FALSE,T-Mobile Arena
2024021002,2025-03-07,ANA,STL,3,4,7,FALSE,Honda Center
2024021003,2025-03-08,OTT,NYR,4,3,7,TRUE,Canadian Tire Centre
2024021004,2025-03-08,PHI,SEA,1,4,5,FALSE,Wells Fargo Center
2024021005,2025-03-08,TBL,BOS,0,4,4,FALSE,Amalie Arena
2024021006,2025-03-08,FLA,BUF,4,0,4,FALSE,Amerant Bank Arena
2024021007,2025-03-08,COL,TOR,7,4,11,FALSE,Ball Arena
2024021008,2025-03-08,CGY,MTL,1,0,1,FALSE,Scotiabank Saddledome
2024021009,2025-03-08,NSH,CHI,3,2,5,TRUE,Bridgestone Arena
2024021010,2025-03-08,LAK,STL,2,1,3,TRUE,Crypto.com Arena
2024021011,2025-03-08,EDM,DAL,5,4,9,FALSE,Rogers Place
2024021012,2025-03-08,SJS,NYI,2,4,6,FALSE,SAP Center at San Jose
2024021013,2025-03-09,PHI,NJD,1,3,4,FALSE,Wells Fargo Center
2024021014,2025-03-09,WSH,SEA,4,2,6,FALSE,Capital One Arena
2024021015,2025-03-09,MIN,PIT,1,3,4,FALSE,Xcel Energy Center
2024021016,2025-03-09,CAR,WPG,4,2,6,FALSE,Lenovo Center
2024021017,2025-03-09,NYR,CBJ,3,7,10,FALSE,Madison Square Garden
2024021018,2025-03-09,VGK,LAK,5,6,11,FALSE,T-Mobile Arena
2024021019,2025-03-09,VAN,DAL,1,4,5,FALSE,Rogers Arena
2024021020,2025-03-09,ANA,NYI,4,1,5,FALSE,Honda Center
2024021021,2025-03-10,BUF,EDM,3,2,5,FALSE,KeyBank Center
2024021022,2025-03-10,OTT,DET,2,1,3,FALSE,Canadian Tire Centre
2024021023,2025-03-10,COL,CHI,3,0,3,FALSE,Ball Arena
2024021024,2025-03-10,UTA,TOR,3,4,7,TRUE,Delta Center
2024021025,2025-03-11,BOS,FLA,3,2,5,FALSE,TD Garden
2024021026,2025-03-11,NJD,CBJ,5,3,8,FALSE,Prudential Center
2024021027,2025-03-11,PHI,OTT,2,5,7,FALSE,Wells Fargo Center
2024021028,2025-03-11,PIT,VGK,3,2,5,TRUE,PPG Paints Arena
2024021029,2025-03-11,CAR,TBL,4,1,5,FALSE,Lenovo Center
2024021030,2025-03-11,MIN,COL,2,1,3,TRUE,Xcel Energy Center
2024021031,2025-03-11,WPG,NYR,2,1,3,FALSE,Canada Life Centre
2024021032,2025-03-11,VAN,MTL,2,4,6,FALSE,Rogers Arena
2024021033,2025-03-11,ANA,WSH,4,7,11,FALSE,Honda Center
2024021034,2025-03-11,LAK,NYI,4,1,5,FALSE,Crypto.com Arena
2024021035,2025-03-11,SJS,NSH,2,3,5,FALSE,SAP Center at San Jose
2024021036,2025-03-12,DET,BUF,7,3,10,FALSE,Little Caesars Arena
2024021037,2025-03-12,CGY,VAN,3,4,7,TRUE,Scotiabank Saddledome
2024021038,2025-03-12,UTA,ANA,3,2,5,FALSE,Delta Center
2024021039,2025-03-12,SEA,MTL,5,4,9,TRUE,Climate Pledge Arena
2024021040,2025-03-13,TOR,FLA,2,3,5,FALSE,Scotiabank Arena
2024021041,2025-03-13,OTT,BOS,6,3,9,FALSE,Canadian Tire Centre
2024021043,2025-03-13,PHI,TBL,4,3,7,TRUE,Wells Fargo Center
2024021044,2025-03-13,PIT,STL,5,3,8,FALSE,PPG Paints Arena
2024021045,2025-03-13,CBJ,VGK,0,4,4,FALSE,Nationwide Arena
2024021042,2025-03-13,NJD,EDM,3,2,5,FALSE,Prudential Center
2024021046,2025-03-13,MIN,NYR,2,3,5,TRUE,Xcel Energy Center
2024021047,2025-03-13,LAK,WSH,3,0,3,FALSE,Crypto.com Arena
2024021048,2025-03-13,SJS,CHI,4,2,6,FALSE,SAP Center at San Jose
2024021049,2025-03-14,CAR,DET,4,2,6,FALSE,Lenovo Center
2024021050,2025-03-14,NYI,EDM,1,2,3,TRUE,UBS Arena
2024021051,2025-03-14,WPG,DAL,4,1,5,FALSE,Canada Life Centre
2024021052,2025-03-14,CGY,COL,2,4,6,FALSE,Scotiabank Saddledome
2024021053,2025-03-14,ANA,NSH,2,1,3,FALSE,Honda Center
2024021054,2025-03-14,SEA,UTA,4,2,6,FALSE,Climate Pledge Arena
2024021055,2025-03-15,BUF,VGK,4,3,7,TRUE,KeyBank Center
2024021056,2025-03-15,PIT,NJD,7,3,10,FALSE,PPG Paints Arena
2024021057,2025-03-15,SJS,WSH,1,5,6,FALSE,SAP Center at San Jose
2024021058,2025-03-15,BOS,TBL,2,6,8,FALSE,TD Garden
2024021059,2025-03-15,TOR,OTT,2,4,6,FALSE,Scotiabank Arena
2024021060,2025-03-15,MTL,FLA,3,1,4,FALSE,Centre Bell
2024021061,2025-03-15,PHI,CAR,0,5,5,FALSE,Wells Fargo Center
2024021062,2025-03-15,CBJ,NYR,0,4,4,FALSE,Nationwide Arena
2024021063,2025-03-15,MIN,STL,1,5,6,FALSE,Xcel Energy Center
2024021064,2025-03-15,LAK,NSH,1,0,1,TRUE,Crypto.com Arena
2024021065,2025-03-15,VAN,CHI,6,2,8,FALSE,Rogers Arena
2024021066,2025-03-16,DET,VGK,3,0,3,FALSE,Little Caesars Arena
2024021067,2025-03-16,COL,DAL,4,3,7,TRUE,Ball Arena
2024021069,2025-03-16,NYR,EDM,1,3,4,FALSE,Madison Square Garden
2024021070,2025-03-16,NYI,FLA,4,2,6,FALSE,UBS Arena
2024021068,2025-03-16,STL,ANA,7,2,9,FALSE,Enterprise Center
2024021071,2025-03-16,VAN,UTA,1,3,4,FALSE,Rogers Arena
2024021072,2025-03-16,SEA,WPG,2,3,5,TRUE,Climate Pledge Arena
2024021073,2025-03-17,BOS,BUF,2,3,5,TRUE,TD Garden
2024021074,2025-03-17,TBL,PHI,2,0,2,FALSE,Amalie Arena
2024021075,2025-03-17,CBJ,NJD,1,2,3,FALSE,Nationwide Arena
2024021076,2025-03-17,TOR,CGY,6,2,8,FALSE,Scotiabank Arena
2024021077,2025-03-17,MIN,LAK,3,1,4,FALSE,Xcel Energy Center
2024021078,2025-03-18,MTL,OTT,6,3,9,FALSE,Centre Bell
2024021079,2025-03-18,NYR,CGY,1,2,3,FALSE,Madison Square Garden
2024021080,2025-03-18,PIT,NYI,2,4,6,FALSE,PPG Paints Arena
2024021081,2025-03-18,WSH,DET,4,1,5,FALSE,Capital One Arena
2024021082,2025-03-18,NSH,STL,1,4,5,FALSE,Bridgestone Arena
2024021083,2025-03-18,DAL,ANA,4,3,7,TRUE,American Airlines Center
2024021084,2025-03-18,CHI,SEA,2,6,8,FALSE,United Center
2024021085,2025-03-18,EDM,UTA,7,1,8,FALSE,Rogers Place
2024021086,2025-03-18,VAN,WPG,6,2,8,FALSE,Rogers Arena
2024021087,2025-03-19,TOR,COL,2,1,3,FALSE,Scotiabank Arena
2024021088,2025-03-19,MIN,SEA,4,0,4,FALSE,Xcel Energy Center
2024021089,2025-03-20,OTT,COL,1,5,6,FALSE,Canadian Tire Centre
2024021090,2025-03-20,NJD,CGY,3,5,8,FALSE,Prudential Center
2024021091,2025-03-20,NYR,TOR,3,4,7,FALSE,Madison Square Garden
2024021092,2025-03-20,WSH,PHI,3,2,5,FALSE,Capital One Arena
2024021093,2025-03-20,CBJ,FLA,0,1,1,TRUE,Nationwide Arena
2024021094,2025-03-20,NYI,MTL,4,3,7,TRUE,UBS Arena
2024021095,2025-03-20,STL,VAN,4,3,7,TRUE,Enterprise Center
2024021096,2025-03-20,NSH,ANA,1,4,5,FALSE,Bridgestone Arena
2024021097,2025-03-20,DAL,TBL,2,3,5,TRUE,American Airlines Center
2024021098,2025-03-20,CHI,LAK,1,3,4,FALSE,United Center
2024021099,2025-03-20,EDM,WPG,3,4,7,TRUE,Rogers Place
2024021100,2025-03-20,UTA,BUF,5,2,7,FALSE,Delta Center
2024021101,2025-03-20,VGK,BOS,5,1,6,FALSE,T-Mobile Arena
2024021102,2025-03-20,SJS,CAR,1,3,4,FALSE,SAP Center at San Jose
2024021103,2025-03-21,PIT,CBJ,6,3,9,FALSE,PPG Paints Arena
2024021104,2025-03-22,NYR,VAN,5,3,8,FALSE,Madison Square Garden
2024021105,2025-03-22,DAL,PHI,3,2,5,TRUE,American Airlines Center
2024021106,2025-03-22,MIN,BUF,4,1,5,FALSE,Xcel Energy Center
2024021107,2025-03-22,STL,CHI,4,1,5,FALSE,Enterprise Center
2024021108,2025-03-22,NYI,CGY,3,4,7,TRUE,UBS Arena
2024021109,2025-03-22,LAK,CAR,7,2,9,FALSE,Crypto.com Arena
2024021110,2025-03-22,WSH,FLA,6,3,9,FALSE,Capital One Arena
2024021111,2025-03-22,UTA,TBL,6,4,10,FALSE,Delta Center
2024021112,2025-03-22,MTL,COL,4,5,9,TRUE,Centre Bell
2024021113,2025-03-22,NJD,OTT,2,3,5,FALSE,Prudential Center
2024021114,2025-03-22,NSH,TOR,5,2,7,FALSE,Bridgestone Arena
2024021115,2025-03-22,VGK,DET,6,3,9,FALSE,T-Mobile Arena
2024021116,2025-03-22,EDM,SEA,5,4,9,FALSE,Rogers Place
2024021117,2025-03-22,SJS,BOS,3,1,4,FALSE,SAP Center at San Jose
2024021118,2025-03-23,CHI,PHI,7,4,11,FALSE,United Center
2024021119,2025-03-23,WPG,BUF,3,5,8,FALSE,Canada Life Centre
2024021120,2025-03-23,FLA,PIT,4,3,7,TRUE,Amerant Bank Arena
2024021121,2025-03-23,STL,NSH,4,1,5,FALSE,Enterprise Center
2024021122,2025-03-23,VGK,TBL,4,2,6,FALSE,T-Mobile Arena
2024021123,2025-03-23,ANA,CAR,2,5,7,FALSE,Honda Center
2024021124,2025-03-23,LAK,BOS,7,2,9,FALSE,Crypto.com Arena
2024021125,2025-03-24,NJD,VAN,3,4,7,TRUE,Prudential Center
2024021126,2025-03-24,NYI,CBJ,3,4,7,TRUE,UBS Arena
2024021127,2025-03-24,DAL,MIN,3,0,3,FALSE,American Airlines Center
2024021128,2025-03-24,UTA,DET,1,5,6,FALSE,Delta Center
2024021129,2025-03-25,BUF,OTT,3,2,5,FALSE,KeyBank Center
2024021130,2025-03-25,TOR,PHI,7,2,9,FALSE,Scotiabank Arena
2024021131,2025-03-25,TBL,PIT,6,1,7,FALSE,Amalie Arena
2024021132,2025-03-25,CAR,NSH,1,3,4,FALSE,Lenovo Center
2024021133,2025-03-25,STL,MTL,6,1,7,FALSE,Enterprise Center
2024021134,2025-03-25,MIN,VGK,1,5,6,FALSE,Xcel Energy Center
2024021135,2025-03-25,WPG,WSH,3,2,5,TRUE,Canada Life Centre
2024021136,2025-03-25,COL,DET,5,2,7,FALSE,Ball Arena
2024021137,2025-03-25,CGY,SEA,4,3,7,TRUE,Scotiabank Saddledome
2024021138,2025-03-25,LAK,NYR,3,1,4,FALSE,Crypto.com Arena
2024021139,2025-03-26,NYI,VAN,2,5,7,FALSE,UBS Arena
2024021140,2025-03-26,CHI,NJD,3,5,8,FALSE,United Center
2024021141,2025-03-26,EDM,DAL,3,4,7,FALSE,Rogers Place
2024021142,2025-03-26,ANA,BOS,6,2,8,FALSE,Honda Center
2024021143,2025-03-27,BUF,PIT,7,3,10,FALSE,KeyBank Center
2024021144,2025-03-27,DET,OTT,3,4,7,FALSE,Little Caesars Arena
2024021145,2025-03-27,TBL,UTA,8,0,8,FALSE,Amalie Arena
2024021146,2025-03-27,PHI,MTL,6,4,10,FALSE,Wells Fargo Center
2024021148,2025-03-27,MIN,WSH,4,2,6,FALSE,Xcel Energy Center
2024021147,2025-03-27,NSH,STL,2,3,5,FALSE,Bridgestone Arena
2024021150,2025-03-27,CGY,DAL,2,5,7,FALSE,Scotiabank Saddledome
2024021149,2025-03-27,COL,LAK,4,0,4,FALSE,Ball Arena
2024021151,2025-03-27,SEA,EDM,6,1,7,FALSE,Climate Pledge Arena
2024021152,2025-03-27,SJS,TOR,6,5,11,TRUE,SAP Center at San Jose
2024021153,2025-03-28,FLA,UTA,2,1,3,TRUE,Amerant Bank Arena
2024021154,2025-03-28,CAR,MTL,4,1,5,FALSE,Lenovo Center
2024021155,2025-03-28,CBJ,VAN,7,6,13,TRUE,Nationwide Arena
2024021156,2025-03-28,WPG,NJD,4,0,4,FALSE,Canada Life Centre
2024021157,2025-03-28,CHI,VGK,3,5,8,FALSE,United Center
2024021158,2025-03-28,ANA,NYR,5,4,9,TRUE,Honda Center
2024021159,2025-03-29,PHI,BUF,7,4,11,FALSE,Wells Fargo Center
2024021160,2025-03-29,TBL,NYI,5,3,8,FALSE,Amalie Arena
2024021161,2025-03-29,COL,STL,1,2,3,FALSE,Ball Arena
2024021162,2025-03-29,MIN,NJD,2,5,7,FALSE,Xcel Energy Center
2024021163,2025-03-29,NSH,VGK,1,3,4,FALSE,Bridgestone Arena
2024021164,2025-03-29,OTT,CBJ,3,2,5,FALSE,Canadian Tire Centre
2024021165,2025-03-29,LAK,TOR,1,3,4,FALSE,Crypto.com Arena
2024021166,2025-03-29,DET,BOS,2,1,3,FALSE,Little Caesars Arena
2024021167,2025-03-29,EDM,CGY,3,2,5,TRUE,Rogers Place
2024021168,2025-03-29,SJS,NYR,1,6,7,FALSE,SAP Center at San Jose
2024021169,2025-03-29,SEA,DAL,1,5,6,FALSE,Climate Pledge Arena
2024021170,2025-03-30,FLA,MTL,2,4,6,FALSE,Amerant Bank Arena
2024021171,2025-03-30,WSH,BUF,5,8,13,FALSE,Capital One Arena
2024021172,2025-03-30,WPG,VAN,3,1,4,FALSE,Canada Life Centre
2024021173,2025-03-30,CHI,UTA,2,5,7,FALSE,United Center
2024021174,2025-03-30,PIT,OTT,1,0,1,TRUE,PPG Paints Arena
2024021175,2025-03-30,CAR,NYI,6,4,10,FALSE,Lenovo Center
2024021176,2025-03-30,ANA,TOR,2,3,5,FALSE,Honda Center
2024021177,2025-03-30,LAK,SJS,8,1,9,FALSE,Crypto.com Arena
2024021178,2025-03-31,NJD,MIN,3,2,5,TRUE,Prudential Center
2024021179,2025-03-31,PHI,NSH,2,1,3,FALSE,Wells Fargo Center
2024021180,2025-03-31,COL,CGY,2,3,5,TRUE,Ball Arena
2024021181,2025-03-31,SEA,DAL,1,3,4,FALSE,Climate Pledge Arena
